path,git_blob,ownership,class,status,review_method,finding_refs
src/app/sources.tsx,11b78b1d07e61ee24fdbe94256a0376819f4b195,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/app/terms.tsx,33bb89736054cf4c1788d391362386698623e5bf,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/AccountLinkCard.tsx,703540a5d5d8e314f89c0c42a1d8612a4d9613e7,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/AppErrorBoundary.tsx,9042c7e352fea5cda164bfcc4c00f0307414b8da,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/AppRouteGuard.tsx,c60d1eb521769b4c84c62be5ec9b1ed099ecb7c1,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/CalorieRing.tsx,3d05f56a652dcfa33ad2bb9e7cf0493614f88bbb,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/KandroMark.tsx,f879b574ea8b5b0d8600d72176f6acab9f1217fb,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/LegalDocument.tsx,d9c34161aac4299bee6922a5178fed38a5b6ea27,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/MealDetailSheet.tsx,aa98ee783dc9481b7456c337d52496ffd3cbda79,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/PlanBuilder.tsx,1d32a0094391a95a3d3a79b91a1f9aa39b5a1ec3,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/PortionSheet.tsx,7a352b22da03a9443decb68182b20c70c7881960,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/ReminderScheduler.tsx,fdff254a40f7e01387c30e8034cb992df07793ca,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/components/ui.tsx,c3bb6563e92d6d1aec89244c513d58e51005ce4c,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/constants/layout.ts,35aed0b4a3e796a39d6db55e9b3c109e33a730a4,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/constants/legal.ts,51f027aa34403c288f87352c671529fc93d531b1,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/constants/product.ts,0ddb11f21a153425069dc2fd7b16539dca8810dd,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/constants/theme.ts,6c3a7c5a688e0bcae08c9f182ae7882c46c82557,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/context/AppContext.tsx,aa810efdd666d0e9a7a0762607c8ddac7271a3d4,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,SEC-02;SEC-04
src/context/SubscriptionContext.tsx,1946ba39757d52beb89f15e78ce31555455820fe,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/data/dietaryTerms.json,2c4c1964152250dc16a0e46c4390d42aac7de4a2,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/germanMealEvaluation.mjs,c5626770444bd4afad84cb157625eb3780b4bf06,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/data/ingredientDiet.json,ef0b79ab49fc0a5f054f01eda88ed0ffd3939963,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/ingredientNames.json,23fa5c4169f0cde1ee15b90c453a9ec32842f0cc,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/ingredients.json,d1a4f7bbbc53c574f866700f62645504f45871ad,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/mealCatalog.de.json,d8dbe83ced87ddb4061e6d005b3602ff7b8fa025,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/mealCatalog.en.json,018f950f9fd8fa98e4b5d52860c63941247058a8,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/recipes.json,71d18f72e79bb7cd599e35a4aa338c54036e86a0,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/data/recipeSteps.json,0034d5b17935616a1cdbcc2221799e87ab493fb9,APP_OWNED,APP_DATA,PASS,domain_validators+secret_shape_scan,
src/hooks/useReducedMotion.ts,129fe3f287c50bfc740711b63c777549685f4497,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/active.ts,375af13830bb8417b221ccf1d28ab71d585df858,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/de.ts,25f3bf6e878a8efd08be522aed501b3da66054df,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/en.ts,a610a11d9d18e94b36b4348b3796d300b6e443b0,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/index.ts,47dcf0ba805b4520217f96f15d0a6e862f8b8fe7,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/LanguageProvider.tsx,4f1408b3aa6914a6d3fdeb8f600825e0912868ec,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/legal.de.ts,48e7ef5afd676468b3b1854f105a759a06ba4de0,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/i18n/legal.en.ts,de3e88e458b1fd31e6ea9d1361dd723e283f0cfb,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/accountDeletion.ts,37974d24255fa8b12e7d77626b5672bab41cfeae,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/accountLinking.ts,7cc1b2a384d32f572b8bb0e3168105f0feb4f6fd,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/cloudRepository.ts,c3a1516a657989f38060aff78eed39533fa7180d,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/consent.ts,86721d1cbd9a2b5411437d2e17ca4dbcf25fccd1,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/consistency.ts,f1f04db2844a55917807a86efa6a718db87b3af6,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/contracts.ts,7d5d8afdaa589852fcd4903f59f22936b09897f0,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/entitlementConfirmation.ts,fb4eff825935eabc2b8df986704226467df0399b,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript+validate_entitlements+manual_review,SEC-02
src/services/guardianConsent.ts,622668c28a442eade8109a88e7c1c4dd290621d0,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/haptics.ts,be3d65b5fbc5e95a1fe77a741cba938258978e67,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/localRepository.ts,1aa705c6135e512acbc6d9f02806e4535e394935,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,SEC-04
src/services/mealAnalysis.ts,c4b6ee4007768eb26620d94e261f71be1dd21bb5,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,SEC-03
src/services/mockNutrition.ts,dae0f6c8f3214ef56e64ff7883492fec3c8748ca,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/personalization.ts,aa2438dcd1a3bf4c1773091ac0bb2bbd7fcb4635,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/recipes.ts,f7f809a15afe81d6f0f6964e9962aa5cea058e57,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/recommendations.ts,c8e5167dee7a99d943bc729421461a7678baab32,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/reminders.ts,df49ae4c10839097892576e12826285fd41b4542,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/repeatMeals.ts,a21a860828547a9baac99ce43dcace23cb1ba3e7,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/serverEntitlement.ts,1789ca0a5ab83606631e849eb4724c3d909f54df,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript+validate_entitlements+manual_review,SEC-02
src/services/subscription.ts,1861a99bcf444da61567ebae3e540554fb1e7e6a,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/supabaseClient.ts,e0c8258da2842db6a7c56961dde8ab941623ee34,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,SEC-04
src/services/syncRepository.ts,a78a0230ee753d929bb0005cb9489382d19c7a73,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/services/telemetry.ts,878d95b4619808bf469d210fe0d27a543add39cf,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript_typecheck+pattern_scan+targeted_manual_review,
src/types/nutrition.ts,6897777b592592b88d259785ad312a331f891e3e,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/utils/date.ts,56b1de0121e2095d64418a28dac3dc1e1f6a57d1,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/utils/format.ts,a1743fce6d6e57bb8eafb6798c92864706070743,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/utils/portions.ts,9fd56e794503b7b827b17771227aa266ca1218e1,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
src/utils/requestId.ts,4c7458eb6d80a8bc136700616698ee0a7a42488b,APP_OWNED,APP_SOURCE,FIXED_VERIFIED,typescript+validate_entitlements+manual_review,SEC-02
src/utils/units.ts,d49161fcf33b6f11319503436f17ea85b97a0301,APP_OWNED,APP_SOURCE,PASS,typescript_typecheck+pattern_scan+targeted_manual_review,
store.config.json,471f0915ea811c5658b65b14b11c517c18f88ae3,APP_OWNED,APP_BUILD_CONFIG,FIXED_VERIFIED,manual_review+expo_config+validate_eas,
supabase/.env.gateway.example,582f6815257328883bbfc130236d4907cac758b3,APP_OWNED,ENV_TEMPLATE,FIXED_VERIFIED,manual_review+secret_shape_scan,
supabase/.gitignore,2204ae2955e5c0dc9170c55c26fda30696810dcb,APP_OWNED,OTHER,PASS,git_ls_files+pattern_scan,
supabase/config.toml,12575136deb8762d1ddb08b0737f83a4e069169e,APP_OWNED,BACKEND_CONFIG,FIXED_VERIFIED,manual_review+validate_supabase+remote_db_lint,
supabase/functions/_shared/bls-reference.mjs,65cc48ae07489ddfe6606ade67484659e0ef87d5,APP_CURATED_THIRD_PARTY_DERIVATIVE,BLS_REFERENCE_DATA,PASS,license_provenance+meal_validators,DEP-02
supabase/functions/_shared/bls-search-data.mjs,5a9cacd54fe6e4b91c066ab107c51b811ccf463d,THIRD_PARTY_DERIVED_DATA,BLS_DATASET,PASS,license_provenance+catalog_validators,DEP-02
supabase/functions/_shared/bls-search.mjs,01e13edc9c133ecdc94cec68a0ad20c38136a3be,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory,
supabase/functions/_shared/detection.mjs,33931c8cbbf04fc5d0db6ded33c9738358d4eb40,APP_OWNED,EDGE_FUNCTION,PASS,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory,
supabase/functions/_shared/german-food-terms.mjs,ee85bd4624555ee2b8942d650068f5d344cec6a2,APP_OWNED,EDGE_FUNCTION,PASS,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory,
supabase/functions/_shared/nutrition.mjs,8ef50e7daabbbc3e7b33ab98c3a5bceb7e035377,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory+validate_privacy+verify,SEC-01
supabase/functions/_shared/revenuecat.mjs,37006cc37ec53dbb74fcee328c91454b8a0754c5,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+validate_entitlements+validate_provider_limits,SEC-02;DEP-05
supabase/functions/delete-account/index.ts,fc79ac146689437f553476ce7a0aa6d34eb4428d,APP_OWNED,EDGE_FUNCTION,PASS,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory,DEP-05
supabase/functions/guardian-consent/index.ts,9f7702f6c60893594f5f815a47429201418c118a,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory,SEC-03;DEP-05
supabase/functions/nutrition/index.ts,7648c99b9231ec8ea27056a0aec295ffd91a5805,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory+validate_privacy+verify,SEC-01;SEC-02;SEC-03;SEC-07;DEP-05
supabase/functions/revenuecat-webhook/index.ts,7249b80d5dde1beb13314f0eeaa861a96533a7d0,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+validate_entitlements+validate_provider_limits+remote_dry_run,SEC-02;DEP-05
supabase/functions/waitlist/index.ts,94c0d87cb23bfc6446f23252e6f22e9d909ea5bd,APP_OWNED,EDGE_FUNCTION,FIXED_VERIFIED,manual_review+secret_shape_scan+validate_supabase+remote_function_inventory,SEC-03;SEC-05;DEP-05
supabase/kandro.profile.yml,1ed88696ebc72942303886117dcda0a6746ea02c,APP_OWNED,OTHER,PASS,git_ls_files+pattern_scan,
supabase/migrations/20260831111459_day3_core_schema.sql,313f80940aa0d5cdda7334f8b80df4bdc4ec2af8,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260831191324_add_privacy_consent.sql,54e09eb62098539f8d09217477cabd532e1bc424,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260901090000_rename_catalog_provider_to_kandro.sql,05f70f0099dc9d005d5e3636b27801e0c2054ea2,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260901120000_add_analysis_quota.sql,8ba1e6971a19e3f48360ffa0a6b598daa3b5819b,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,SEC-02
supabase/migrations/20260901140000_add_usda_food_cache.sql,609bca72a70d453fba78f6750b8a31287acf7e15,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260901150000_harden_nutrition_accuracy.sql,95b131bc03453a095e7110dfb1800d7b52db78f0,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260901160000_allow_planned_meals.sql,48f0a30721342ae08c910abe69489622c12b25e1,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260902120000_purge_placeholder_cache_terms.sql,31a9d83a0c32e72099ebd8611fa36dd33b586306,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260902140000_add_unit_system.sql,2e7740d986577f163ea3859e5e6a08185e51992a,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260902170000_restrict_profiles_to_adults.sql,0558387eb118cc9ac9f7e565796be09b6a76637b,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260903120000_add_biological_sex.sql,e7dcff8fba7a645a290262407be22574770e8a28,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260903210000_add_waitlist.sql,43390c26cbdd8faea7d06d51241925752a676d55,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260903214735_fix_waitlist_email_conflict.sql,57a50babd650ee71009b376d05f07cd1977ca4ab,APP_OWNED,DATABASE_MIGRATION,PASS,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260904120000_allow_teen_profiles_with_guardian_consent.sql,976ad9296c7dd3eb1baa9de7c2c7f80c729fd6cb,APP_OWNED,DATABASE_MIGRATION,FIXED_VERIFIED,manual_review+validate_supabase+remote_db_lint+migration_parity,
supabase/migrations/20260904184701_add_waitlist_retention.sql,ea471a97c5d4b726152abc904dc8d499cc56abab,APP_OWNED,DATABASE_MIGRATION,FIXED_VERIFIED,manual_review+validate_waitlist+validate_supabase+remote_dry_run,WEB-P1-01;SEC-05
supabase/migrations/20260904185227_server_authoritative_analysis_access.sql,0dddaef48a7c4e22f8cc6729b2af683d0c3be6e5,APP_OWNED,DATABASE_MIGRATION,FIXED_VERIFIED,manual_review+validate_entitlements+validate_supabase+remote_dry_run,SEC-02
supabase/migrations/20260904212500_rate_limit_nutrition_providers.sql,12c6047376a0ce78a6ad03de4f5e0cce30014687,APP_OWNED,DATABASE_MIGRATION,FIXED_VERIFIED,manual_review+validate_provider_limits+validate_supabase+remote_dry_run,SEC-02
supabase/templates/email_change.html,19faac040b4365d303118cfc6cc9e6b1dfdd2ac6,APP_OWNED,OTHER,PASS,git_ls_files+pattern_scan,
THIRD_PARTY_NOTICES.md,b1bf255f1bb8586bc92eb9ff0d4cff0571766fc8,APP_OWNED,LEGAL_ATTRIBUTION,PASS,targeted_search+cross_reference,DEP-02
tsconfig.json,7d32bafea99659fe6c489f2b91c4ce79acef5801,APP_OWNED,APP_BUILD_CONFIG,PASS,manual_review+expo_config+validate_eas,
